"age (kyr BP)","mat","pann","ai"
211.711111111111,12.2522522522523,1289.28928928929,1.06666666666667
211.755555555556,12.978978978979,1316.91691691692,1.06481481481481
211.8,12.8468468468468,1303.1031031031,1.04444444444444
211.844444444444,13.045045045045,1353.75375375375,1.07222222222222
211.888888888889,11.7567567567568,1224.82482482483,1.05
211.933333333333,11.1951951951952,1220.22022022022,1.04074074074074
211.977777777778,11.954954954955,1303.1031031031,1.06851851851852
212.022222222222,11.7897897897898,1266.26626626627,1.04259259259259
212.066666666667,12.1861861861862,1298.4984984985,1.06296296296296
212.111111111111,11.5255255255255,1178.77877877878,1.04074074074074
212.155555555556,11.987987987988,1243.24324324324,1.03703703703704
212.2,11.987987987988,1316.91691691692,1.06851851851852
212.244444444444,9.87387387387387,1141.94194194194,1.04074074074074
212.288888888889,11.2612612612613,1220.22022022022,1.03333333333333
212.333333333333,11.7237237237237,1160.36036036036,1.01111111111111
212.377777777778,10.3363363363363,1174.17417417417,1.02037037037037
212.422222222222,9.67567567567568,1137.33733733734,1.02962962962963
212.466666666667,9.34534534534535,1197.1971971972,0.998148148148148
212.511111111111,10.006006006006,1215.61561561562,1.05
212.555555555556,9.90690690690691,1243.24324324324,1.0537037037037
212.6,9.11411411411411,1224.82482482483,1.04444444444444
212.644444444444,9.37837837837838,1183.38338338338,1.03518518518519
212.688888888889,10.2702702702703,1211.01101101101,1.05925925925926
212.822222222222,10.6336336336336,1280.08008008008,1.07037037037037
212.955555555556,14.003003003003,1781.98198198198,1.19074074074074
213,12.3843843843844,1455.05505505506,1.18148148148148
213.044444444444,10.5345345345345,1257.05705705706,1.06666666666667
213.088888888889,10.963963963964,1229.42942942943,1.07777777777778
213.133333333333,13.0780780780781,1676.07607607608,1.19074074074074
213.177777777778,13.5405405405405,1648.44844844845,1.17222222222222
213.222222222222,14.1681681681682,1731.33133133133,1.18888888888889
213.266666666667,11.5585585585586,1303.1031031031,1.07592592592593
213.311111111111,12.5495495495495,1445.84584584585,1.14814814814815
213.355555555556,10.8318318318318,1293.89389389389,1.04814814814815
213.4,9.70870870870871,1155.75575575576,1.06296296296296
213.444444444444,12.1201201201201,1307.70770770771,1.11666666666667
213.488888888889,11.5255255255255,1349.14914914915,1.11666666666667
213.533333333333,10.9309309309309,1243.24324324324,1.05
213.577777777778,11.4924924924925,1137.33733733734,1.01296296296296
213.622222222222,10.8648648648649,1169.56956956957,1.02592592592593
213.666666666667,10.3033033033033,1261.66166166166,1.06296296296296
213.711111111111,11.0630630630631,1243.24324324324,1.0537037037037
213.755555555556,10.9309309309309,1197.1971971972,1.0537037037037
213.8,9.80780780780781,1224.82482482483,1.05185185185185
213.844444444444,11.5255255255255,1445.84584584585,1.11296296296296
214.111111111111,10.6006006006006,1234.03403403403,1.03333333333333
214.155555555556,10.5345345345345,1234.03403403403,1.04259259259259
214.2,9.90690690690691,1275.47547547548,1.06481481481481
214.244444444444,11.1951951951952,1344.54454454455,1.08333333333333
214.288888888889,9.70870870870871,1252.45245245245,1.05925925925926
214.333333333333,9.64264264264264,1229.42942942943,1.02962962962963
214.377777777778,9.51051051051051,1229.42942942943,1.03148148148148
214.422222222222,10.1051051051051,1284.68468468469,1.07037037037037
214.466666666667,8.75075075075075,1160.36036036036,1.03888888888889
214.511111111111,8.88288288288288,1164.96496496497,1.0537037037037
214.555555555556,9.54354354354354,1206.40640640641,1.04074074074074
214.6,10.2372372372372,1155.75575575576,1.00740740740741
214.644444444444,9.70870870870871,1234.03403403403,1.05740740740741
214.688888888889,10.039039039039,1266.26626626627,1.06851851851852
214.733333333333,9.51051051051051,1197.1971971972,1.03888888888889
214.777777777778,9.37837837837838,1164.96496496497,1.04814814814815
214.822222222222,9.80780780780781,1201.8018018018,1.03888888888889
214.866666666667,9.77477477477477,1215.61561561562,1.04259259259259
214.911111111111,10.5345345345345,1293.89389389389,1.05925925925926
214.955555555556,9.08108108108108,1220.22022022022,1.03518518518519
215,9.54354354354354,1146.54654654655,1.03333333333333
215.044444444444,9.67567567567568,1229.42942942943,1.05555555555556
215.088888888889,9.84084084084084,1252.45245245245,1.07222222222222
215.133333333333,10.1381381381381,1280.08008008008,1.07962962962963
215.177777777778,9.67567567567568,1197.1971971972,1.02037037037037
215.222222222222,9.44444444444444,1197.1971971972,1.05925925925926
215.266666666667,10.2702702702703,1284.68468468469,1.05925925925926
215.311111111111,10.1711711711712,1238.63863863864,1.04814814814815
215.355555555556,9.60960960960961,1238.63863863864,1.04259259259259
215.4,9.14714714714715,1197.1971971972,1.05185185185185
215.488888888889,9.31231231231231,1201.8018018018,1.04814814814815
215.533333333333,9.14714714714715,1187.98798798799,1.0462962962963
215.577777777778,9.47747747747748,1224.82482482483,1.0462962962963
215.622222222222,9.93993993993994,1109.70970970971,1.01111111111111
215.666666666667,8.09009009009009,1132.73273273273,1.03703703703704
215.711111111111,8.65165165165165,1141.94194194194,1.03888888888889
215.755555555556,8.81681681681682,1155.75575575576,1.03518518518519
215.8,9.08108108108108,1132.73273273273,1.04444444444444
215.844444444444,10.2372372372372,1243.24324324324,1.05
215.888888888889,9.87387387387387,1197.1971971972,1.04444444444444
215.933333333333,9.27927927927928,1169.56956956957,1.03888888888889
215.977777777778,9.41141141141141,1220.22022022022,1.0537037037037
216.022222222222,8.55255255255255,1109.70970970971,1.02777777777778
216.066666666667,8.78378378378378,1211.01101101101,1.04259259259259
216.111111111111,9.54354354354354,1187.98798798799,1.01851851851852
216.155555555556,9.14714714714715,1160.36036036036,1.04259259259259
216.2,9.80780780780781,1220.22022022022,1.06481481481481
216.244444444444,9.80780780780781,1215.61561561562,1.0462962962963
216.288888888889,8.51951951951952,1151.15115115115,1.03333333333333
216.333333333333,8.32132132132132,1164.96496496497,1.04074074074074
216.377777777778,8.75075075075075,1174.17417417417,1.03703703703704
216.422222222222,14.4984984984985,2003.003003003,1.17592592592593
216.466666666667,10.2702702702703,1137.33733733734,1.02037037037037
216.511111111111,12.7477477477477,1445.84584584585,1.08518518518519
216.555555555556,8.35435435435435,1132.73273273273,1.03148148148148
216.6,11.9219219219219,1229.42942942943,1.03518518518519
216.644444444444,10.2042042042042,1164.96496496497,1.01666666666667
216.688888888889,12.021021021021,1330.73073073073,1.07037037037037
216.733333333333,9.67567567567568,1174.17417417417,1.03703703703704
216.777777777778,10.2042042042042,1151.15115115115,1.00925925925926
216.822222222222,10.3363363363363,1077.47747747748,1.03888888888889
216.866666666667,7.3963963963964,1054.45445445446,1.02407407407407
216.911111111111,12.9129129129129,1234.03403403403,1.0037037037037
216.955555555556,10.8978978978979,1224.82482482483,1.0462962962963
217,9.67567567567568,1146.54654654655,1.03148148148148
217.044444444444,10.006006006006,1128.12812812813,1.02592592592593
217.088888888889,10.1051051051051,1211.01101101101,1.0537037037037
217.133333333333,9.51051051051051,1151.15115115115,1.02407407407407
217.177777777778,9.87387387387387,1114.31431431431,1.02592592592593
217.222222222222,12.2192192192192,1155.75575575576,1.03333333333333
217.266666666667,13.012012012012,1270.87087087087,1.13888888888889
217.311111111111,9.93993993993994,1164.96496496497,1.03518518518519
217.355555555556,9.70870870870871,1160.36036036036,1.03703703703704
217.4,9.67567567567568,1082.08208208208,1.02592592592593
217.444444444444,10.3363363363363,1132.73273273273,1.02592592592593
217.622222222222,9.77477477477477,1164.96496496497,1.04259259259259
217.888888888889,10.6336336336336,1192.59259259259,1.01481481481482
217.933333333333,9.93993993993994,1206.40640640641,1.05555555555556
217.977777777778,10.2372372372372,1215.61561561562,1.06296296296296
218.022222222222,9.84084084084084,1183.38338338338,1.04444444444444
218.155555555556,9.60960960960961,1211.01101101101,1.04814814814815
218.244444444444,10.5345345345345,1206.40640640641,1.05925925925926
218.288888888889,9.97297297297297,1201.8018018018,1.05740740740741
218.422222222222,9.60960960960961,1215.61561561562,1.07222222222222
218.511111111111,10.4354354354354,1091.29129129129,1.01666666666667
218.555555555556,9.51051051051051,1118.91891891892,1.04259259259259
218.688888888889,9.90690690690691,1247.84784784785,1.07592592592593
218.777777777778,10.6336336336336,1174.17417417417,1.06111111111111
218.822222222222,10.0720720720721,1257.05705705706,1.07592592592593
218.955555555556,10.2042042042042,1137.33733733734,1.07037037037037
219.044444444444,10.6336336336336,1141.94194194194,1.02962962962963
219.088888888889,10.3363363363363,1109.70970970971,1.10925925925926
219.222222222222,10.006006006006,1146.54654654655,1.05555555555556
219.311111111111,10.7657657657658,1132.73273273273,1.00185185185185
219.355555555556,9.77477477477477,1118.91891891892,1.05925925925926
219.488888888889,10.2702702702703,1137.33733733734,1.04259259259259
219.577777777778,9.54354354354354,1183.38338338338,1.07037037037037
219.666666666667,7.03303303303303,1105.10510510511,1.07407407407407
219.711111111111,10.0720720720721,1146.54654654655,1.02222222222222
219.755555555556,10.3033033033033,1206.40640640641,1.03888888888889
219.8,9.54354354354354,1146.54654654655,1.02222222222222
219.844444444444,9.60960960960961,1146.54654654655,1.0462962962963
