"negAge","deriv_mean_lower","deriv_sd_lower","deriv_mean_upper","deriv_sd_upper","deriv_mean_med","deriv_sd_med"
-205016.671105528,5.02924093741561e-06,5.35197742705342e-05,1.20338035682066e-05,5.95365993756838e-05,8.47813290235891e-06,5.64080736073014e-05
-203789.053015075,8.96518562583536e-06,4.72941618213946e-05,1.56658376960124e-05,5.34323351329239e-05,1.24177899093099e-05,5.04780110730799e-05
-202561.434924623,1.22402646603258e-05,4.39539246864626e-05,1.92867316392025e-05,5.03975899504979e-05,1.59738706823682e-05,4.69987080959859e-05
-201333.816834171,1.52293637053738e-05,4.46319047498913e-05,2.24717042706133e-05,5.0562829011357e-05,1.9175866028398e-05,4.75781189244379e-05
-200106.198743719,1.82259162320422e-05,4.89442451694263e-05,2.51778080689648e-05,5.51143633460301e-05,2.2017080783686e-05,5.23033402541734e-05
-198878.580653266,2.07676654880723e-05,5.65877232816924e-05,2.77362420701236e-05,6.24072782794265e-05,2.42625401493545e-05,5.98080428604176e-05
-197650.962562814,2.23993246113873e-05,6.4524719254776e-05,2.95671096205152e-05,7.07089191868649e-05,2.59158495941048e-05,6.82246492163298e-05
-196423.344472362,2.31388018706591e-05,7.19652520821612e-05,3.06531558220429e-05,7.84999164739381e-05,2.69609571151544e-05,7.57783383002587e-05
-195195.72638191,2.34193032701588e-05,7.82928764103768e-05,3.12450618951101e-05,8.4739040351276e-05,2.72374119257414e-05,8.18633701805476e-05
-193968.108291457,2.31425985428024e-05,8.22790901548336e-05,3.08997851405923e-05,8.89957135073345e-05,2.68913826621654e-05,8.60992766109868e-05
-192740.490201005,2.22529646083272e-05,8.36828424977935e-05,2.96790806619201e-05,9.10416658448877e-05,2.59947046926359e-05,8.77830342912742e-05
-191512.872110553,2.05333443462537e-05,8.26964043228938e-05,2.8145327099802e-05,9.03028268628645e-05,2.43746369692981e-05,8.68243201405863e-05
-190285.254020101,1.85406210747215e-05,7.93937625203526e-05,2.55598641353858e-05,8.71985457459463e-05,2.20950045468071e-05,8.33541517199865e-05
-189057.635929648,1.59206871678468e-05,7.38269684413279e-05,2.25471243318821e-05,8.15373638376224e-05,1.91930428647402e-05,7.77920951532427e-05
-187830.017839196,1.26685654898968e-05,6.6990958207363e-05,1.90830975907287e-05,7.41796718031697e-05,1.58185466130211e-05,7.0630155789702e-05
-186602.399748744,9.24854792364347e-06,5.90550356968449e-05,1.50690411986913e-05,6.60973179828251e-05,1.20827061388569e-05,6.25873220951888e-05
-185374.781658291,5.37838271432506e-06,5.15012686131044e-05,1.11296125845774e-05,5.82365036967771e-05,8.14098228166557e-06,5.47229233163954e-05
-184147.163567839,1.09039739059717e-06,4.49590611852913e-05,7.04744389783901e-06,5.19874865745772e-05,4.01376827021929e-06,4.83554961201467e-05
-182919.545477387,-3.34132602423623e-06,4.19322377344778e-05,2.61030715612781e-06,4.84533164844127e-05,-3.24573269495766e-07,4.49546988521726e-05
-181691.927386935,-7.68926502780117e-06,4.31872790205357e-05,-1.46169266000387e-06,4.92547843248884e-05,-4.61744008414502e-06,4.58050538167416e-05
-180464.309296482,-1.21664334316334e-05,4.70202145882428e-05,-5.57859349501076e-06,5.34602103136947e-05,-8.72275616042861e-06,5.03576042082278e-05
-179236.69120603,-1.59087296751733e-05,5.28646384886334e-05,-9.14287386080218e-06,5.926895456574e-05,-1.24962784865216e-05,5.63412236617292e-05
-178009.073115578,-1.91961695986197e-05,5.80115342047187e-05,-1.23137498922763e-05,6.47953819568623e-05,-1.58567943041464e-05,6.18129944320348e-05
-176781.455025126,-2.17719530208604e-05,6.19036167387559e-05,-1.50033584010954e-05,6.87630706524112e-05,-1.85879876190194e-05,6.56401986430142e-05
-175553.836934673,-2.38120598087047e-05,6.33915867675606e-05,-1.72608287572299e-05,7.03173011726418e-05,-2.07017083349149e-05,6.71619075549964e-05
