"negAge","deriv_mean_lower","deriv_sd_lower","deriv_mean_upper","deriv_sd_upper","deriv_mean_med","deriv_sd_med"
-244300.45,-0.000157151443345117,0.000436075851429025,0.000478072892139823,0.00123821719313064,0.000167484002319549,0.000702838149362955
-243072.831909548,-0.000157337107634995,0.000434627302638614,0.000474948468304496,0.00123476364982507,0.000166248356751228,0.000700507078032014
-241845.213819095,-0.00015789397154156,0.000429776304664457,0.000468219280317898,0.00121676808393942,0.000164057584613259,0.000694757486418426
-240617.595728643,-0.00015393884149677,0.000417656130574524,0.000460286434925522,0.00118700231634993,0.000161320173968901,0.000682869423395742
-239389.977638191,-0.000148143915023061,0.000397600426789521,0.000449871648457474,0.00114916039833704,0.000156644632400954,0.000669340724554516
-238162.359547739,-0.000144579885271489,0.000388150190811347,0.00044614323027419,0.00112435222881297,0.000152879479689122,0.000654056789241138
-236934.741457286,-0.000141316090376674,0.000379472140295868,0.000440832224526721,0.00110207735289948,0.00015236422034399,0.000645874076831874
-235707.123366834,-0.000140815895864636,0.00036284886115415,0.000424779435456362,0.00108262344793081,0.000149097716139439,0.000623595643259993
-234479.505276382,-0.000142720833176095,0.000349925479849957,0.000415946219748533,0.00106474227880951,0.000144102271615321,0.000612514389583214
-233251.88718593,-0.000142687187384065,0.00033704204114609,0.000407886177229509,0.00104029618598416,0.000136827714971121,0.000604708691208546
-232024.269095477,-0.000140226612998506,0.000319776536056249,0.000394847812673802,0.00102640804912558,0.000128820000562013,0.000595460900064578
-230796.651005025,-0.000141049420432345,0.000309392520103466,0.000381857203665184,0.000993224751650053,0.000123438477222194,0.000588193192954859
-229569.032914573,-0.000146040031157883,0.000305533435149674,0.00037705408762739,0.000976293029859829,0.000120249479728633,0.000576710463066749
-228341.414824121,-0.000145737655581317,0.00030142966125312,0.000375931261926436,0.000954894940618214,0.000115003752020279,0.000566850025778665
-227113.796733668,-0.000143660146699578,0.000288286023678556,0.000372463991336234,0.000961994116689485,0.000114660510516638,0.000560583801259883
-225886.178643216,-0.00014019116675324,0.000283044031089655,0.000364100091619562,0.000948270716166426,0.000115223463981769,0.000553310165574286
-224658.560552764,-0.00014225311607923,0.000278937153060792,0.00034857786992076,0.000943143353645472,0.000113386539917449,0.000546608348275602
-223430.942462312,-0.000140067296747233,0.000280588645550847,0.000350189913666795,0.000932462214998035,0.000114611416880464,0.000536457488627386
-222203.324371859,-0.000129552639514559,0.000288111569373883,0.000352987601058198,0.000914190907599189,0.000116235198864775,0.00052967357927531
-220975.706281407,-0.000113804247252223,0.000292797737237389,0.000350537067996756,0.000912089334947474,0.000120546242513155,0.00052422997533959
-219748.088190955,-0.000100372772631211,0.000282884889567026,0.000353307111239697,0.000909767144396176,0.000123430405485347,0.000511913145157518
-218520.470100503,-9.62510018998491e-05,0.000267226448796397,0.000354526327452686,0.000900803206946153,0.00012699377099678,0.000501360935378329
-217292.85201005,-9.92650446601941e-05,0.000254781879154335,0.000350011707965956,0.000886787948568003,0.000125831795768463,0.000485930670472022
-216065.233919598,-8.73569029422915e-05,0.00023914745028534,0.000348215778449743,0.000870060600564543,0.000127143197493979,0.000473219469447771
-214837.615829146,-7.88368305322748e-05,0.000227748733424695,0.000350906657759702,0.00085125691158759,0.000127484850189296,0.000464297674612952
-213609.997738693,-7.36488243562112e-05,0.00022182842591921,0.000348446926022171,0.000826825322673466,0.000128699608950128,0.000450406923641402
-212382.379648241,-6.78973677719893e-05,0.000211570595717797,0.000337526160704909,0.00081891131244094,0.000123956243691074,0.000433753071771674
